Store_ID,SKU_ID,STOCK_LEVEL
31278,2133092,99
31278,2133040,98
31278,2130053,70
31278,2112122,77
31278,2112121,84
31278,2123823,0
31278,2123822,27
31278,2123821,86
31278,2089602,62
31278,2115561,44
31278,2120244,79
31278,2120241,95
31278,2120255,76
31278,2120254,51
31278,2120252,58
31278,2100152,74
31278,2100150,90
31278,2100149,71
31278,97700712,51
31278,97700713,82
31278,97700716,60
31278,2082124,61
31278,2110276,12
31278,2110280,22
31278,2110279,81
31278,2110282,82
31278,2110277,45
31278,2111498,30
31278,2111496,33
31278,2111495,80
31278,6032472,5
31278,2107741,13
31278,2096101,76
31278,2096102,15
31278,2080001,3
31278,2097454,94
31278,2129191,6
31278,2129189,72
31278,2129188,40
31278,2129187,5
31278,2129186,33
31278,2129185,72
31278,2129180,29
31278,2129175,16
31278,2091559,59
31278,2091560,23
31278,2089606,78
31278,2089654,16
31278,2096349,18
31278,2089226,0
31278,2089224,85
31278,2120200,99
31278,2120190,55
31278,2120187,48
31278,2120184,48
31278,2067972,47
31278,2114177,17
31278,2114190,15
31278,2114189,7
31278,2114188,18
31278,2114186,81
31278,2114185,33
31278,2114184,0
31278,2114183,38
31278,2114179,59
31278,2114178,83
31278,2107508,67
31278,2136379,31
31278,2136377,59
31278,2115622,86
31278,2115621,96
31278,2110085,27
31278,2110084,31
31278,2110151,31
31278,2127362,1
31278,2127359,26
31278,2127358,85
31278,2131056,44
31278,2130731,55
31278,2130730,48
31278,2130729,39
31278,2130728,20
31278,2130726,98
31278,2092929,54
31278,2120231,86
31278,2120230,70
31278,2064181,6
31278,2064351,4
31278,2064563,31
31278,2111487,0
31278,2120305,79
31278,2120302,17
31278,2120301,42
31278,2068697,52
31278,2079323,96
31278,2118773,8
31278,2128284,95
31278,5051022,34
31278,5051023,33
31278,5051080,43
31278,5022857,91
31278,5023084,40
31278,5023085,45
31278,5051644,79
31278,2076998,47
31278,2136386,41
31278,2136385,45
31278,2136384,25
31278,6041665,9
31278,6052344,6
31278,6052345,44
31278,6052346,53
31278,6052347,43
31278,6061297,89
31278,6041336,92
31278,6041338,33
31278,6041340,39
31278,6041341,7
31278,6051231,65
31278,2138567,4
31278,2138566,26
31278,2138565,47
31278,2138564,49
31278,2130062,2
31278,2130055,39
31278,2130065,93
31278,2130061,35
31278,2130060,26
31278,2130059,65
31278,2130054,35
31278,2107830,41
31278,2107834,11
31278,2107827,23
31278,2111462,26
31278,2111460,49
31278,2111469,90
31278,2111468,68
31278,2111486,64
31278,2111494,15
31278,2111493,25
31278,2111492,61
31278,2111491,85
31278,2077749,35
31278,2077750,59
31278,6031066,92
31278,6032526,61
31278,6041748,63
31278,6041750,99
31278,6041543,43
31278,2110071,81
31278,2110073,99
31278,2110068,37
31278,2110067,0
31278,2110066,23
31278,2115353,80
31278,2115352,79
31278,2115350,14
31278,2110086,21
31278,2118749,19
31278,2106012,10
31278,2106011,91
31278,2105717,8
31278,2105715,9
31278,2105716,41
31278,2110169,70
31278,2110168,73
31278,2109739,51
31278,2098979,36
31278,2100064,35
31278,2096903,69
31278,2076985,67
31278,2076993,1
31278,2076996,83
31278,2110419,4
31278,2082379,44
31278,2096098,18
31278,2096095,47
31278,2096099,16
31278,2096096,40
31278,2096090,18
31278,2096092,39
31278,2096091,65
31278,2046043,50
31278,2045534,95
31278,5051907,13
31278,5041263,22
31278,5041269,91
31278,5022095,38
31278,5022097,47
31278,5022101,69
31278,5022323,1
31278,5041685,60
31278,2107504,73
31278,2107507,25
31278,5013707,78
31278,5013709,29
31278,2129287,81
31278,2129286,28
31278,2129285,44
31278,2129131,49
31278,5012319,2
31278,5013471,80
31278,5012771,19
31278,5012793,1
31278,2126073,7
31278,2107716,67
31278,2107717,69
31278,2107721,42
31278,2107720,74
31278,2107724,68
31278,2130052,98
31278,2130051,18
31278,2130050,8
31278,2130049,17
31278,2082116,61
31278,2082115,74
31278,2115204,91
31278,2115203,21
31278,2115201,7
31278,2115205,22
31278,2105170,59
31278,2082344,46
31278,2082648,13
31278,2015919,15
31278,2110030,11
31278,2126696,14
31278,2120661,70
31278,2082650,40
31278,2109657,4
31278,2102513,56
31278,2106156,56
31278,2102516,6
31278,2102515,16
31278,2102602,0
31278,2102601,66
31278,2105165,97
31278,2105164,17
31278,2116201,44
31278,2136338,24
31278,2136337,61
31278,2136336,67
31278,2136335,70
31278,2136343,53
31278,2136342,41
31278,2136341,40
31278,2136339,97
31278,2143557,68
31278,2143554,84
31278,2143553,26
31278,2139267,86
31278,2130041,52
31278,2130038,40
31278,2130036,75
31278,2081019,58
31278,2129245,65
31278,2129194,13
31278,2129192,94
31278,2107822,90
31278,2107712,12
31278,2107709,38
31278,2107841,7
31278,2093485,74
31278,2137058,79
31278,2137055,56
31278,2137054,7
31278,2137053,0
31278,2137120,54
31278,2141303,6
31278,2141302,40
31278,2141301,45
31278,2107696,18
31278,2109649,25
31278,2099917,26
31278,2099916,95
31278,2099919,44
31278,2099918,78
31278,2102603,42
31278,2136426,32
31278,2136382,56
31278,2136381,63
31278,2096661,38
31278,2056210,38
31278,2056211,87
31278,2120235,33
31278,2049098,28
31278,2118711,58
31278,2118710,43
31278,2124723,79
31278,2123747,86
31278,2123746,92
31278,2012121,50
31278,2012123,71
31278,2017124,89
31278,2013163,36
31278,2012120,10
31278,2114148,18
31278,2114142,23
31278,2114141,6
31278,2114140,36
31278,2108913,40
31278,2108911,59
31278,2108951,75
31278,2108949,11
31278,2108929,6
31278,2108928,4
31278,2108926,35
31278,2108924,80
31278,2108923,64
31278,2108922,90
31278,2108550,49
31278,2138937,74
31278,2138936,82
31278,2138935,87
31278,2138793,99
31278,2138786,71
31278,2072840,35
31278,2083260,33
31278,2082342,23
31278,2082343,36
31278,2103238,94
31278,2085555,92
31278,5013710,4
31278,2047621,66
31278,2085237,77
31278,7011538,23
31278,2103449,93
31278,2103448,81
31278,2127742,21
31278,2127741,27
31278,2127739,14
31278,2127828,2
31278,2127827,27
31278,2127826,26
31278,2127846,37
31278,5023029,9
31278,2102509,47
31278,5501190,21
31278,2086854,69
31278,2084408,20
31278,2084409,41
31278,2127844,42
31278,2127843,25
31278,2127720,88
31278,2084415,65
31278,6071827,14
31278,5081216,3
31278,5081273,42
31278,2138956,14
31278,2130535,78
31278,2114570,28
31278,2088677,76
31278,2023030,71
31278,5504672,83
31278,5504676,29
31278,5504677,46
31278,2103453,85
31278,2103452,11
31278,6051777,70
31278,6062843,65
31278,5013720,32
31278,5021562,35
31278,5022831,37
31278,5021683,79
31278,5021688,12
31278,5021691,64
31278,5021806,14
31278,2077925,56
31278,2078377,53
31278,2080450,11
31278,2080451,23
31278,2080534,52
31278,2047625,29
31278,2047628,0
31278,2091454,14
31278,2022029,56
31278,2023989,85
31278,2021223,80
31278,2021224,8
31278,2023494,91
31278,2107719,1
31278,2107710,22
31278,2107729,57
31278,2107727,92
31278,2107726,10
31278,2107725,43
31278,2107713,48
31278,5012033,7
31278,2131288,33
31278,2111434,54
31278,2111433,70
31278,2111432,54
31278,2111431,45
31278,2014993,57
31278,2011352,97
31278,2137809,75
31278,2137808,34
31278,2131842,48
31278,2131841,19
31278,2131840,89
31278,2131838,95
31278,2131837,20
31278,2131836,21
31278,2046455,50
31278,2047617,32
31278,2083471,65
31278,2083472,7
31278,2125685,47
31278,2096089,65
31278,2086561,42
31278,2091660,0
31278,5021394,33
31278,5013711,68
31278,5013712,56
31278,1331265,15
31278,1391065,20
31278,1331266,79
31278,2127751,33
31278,2127749,72
31278,2127748,0
31278,2127747,31
31278,2127746,28
31278,2127745,3
31278,2096907,3
31278,2096909,85
31278,2068329,0
31278,5023184,6
31278,5023046,63
31278,5023048,69
31278,5023199,61
31278,5032039,18
31278,5023081,89
31278,5023082,44
31278,5023093,4
31278,5041025,21
31278,5031976,35
31278,5031977,52
31278,5081275,85
31278,2126795,26
31278,2126794,5
31278,2110054,8
31278,2131835,31
31278,2131846,41
31278,2131845,2
31278,2131843,10
31278,2131834,86
31278,2131832,74
31278,5081222,25
31278,5081218,91
31278,2047619,70
31278,2047620,76
31278,5014013,93
31278,2022002,48
31278,2022006,90
31278,2022011,63
31278,2057054,98
31278,2055735,26
31278,2122749,98
31278,2122748,7
31278,2122747,2
31278,2130035,76
31278,2088163,52
31278,2085558,76
31278,6062406,34
31278,6062408,74
31278,2021653,31
31278,2021576,55
31278,2023547,32
31278,2021638,8
31278,2021701,57
31278,2111429,91
31278,2111427,69
31278,2111426,32
31278,2118701,67
31278,2084659,17
31278,2081061,90
31278,5013150,21
31278,5013361,12
31278,2110152,23
31278,2107498,79
31278,2107502,53
31278,2107500,41
31278,5021301,58
31278,5021405,29
31278,5021302,31
31278,2054877,81
31278,2054879,78
31278,2101742,36
31278,2068149,80
31278,2125026,13
31278,2125024,2
31278,2126949,64
31278,2141060,66
31278,2141059,76
31278,2141058,57
31278,5021105,49
31278,2098812,57
31278,2098819,27
31278,2131831,3
31278,2135715,30
31278,2044567,28
31278,2045760,20
31278,2044896,42
31278,2045498,28
31278,2045071,93
31278,5021172,23
31278,5022750,83
31278,5022703,70
31278,2088678,2
31278,6074385,86
31278,6073599,77
31278,6073269,79
31278,6501630,40
31278,5021468,66
31278,5012028,31
31278,2093612,17
31278,2082653,26
31278,2082654,27
31278,2082655,14
31278,2084427,59
31278,2132429,78
31278,2132685,90
31278,2130438,30
31278,2130437,59
31278,2130436,24
31278,2047631,98
31278,2125923,6
31278,2125917,12
31278,2125943,14
31278,2125932,98
31278,2119639,63
31278,2111604,41
31278,2111603,21
31278,2111606,35
31278,2072330,33
31278,2094077,96
31278,2077226,24
31278,5081225,92
31278,5081224,25
31278,2138928,55
31278,2094076,44
31278,2096074,94
31278,2096076,57
31278,2096077,69
31278,2096080,94
31278,2096084,5
31278,5022392,95
31278,5504472,46
31278,5504473,68
31278,5504477,50
31278,5501937,83
31278,5504478,50
31278,2118703,83
31278,2118698,27
31278,2133452,35
31278,2133422,65
31278,2133412,80
31278,2133411,41
31278,2133409,18
31278,2082652,79
31278,2130042,10
31278,7031366,81
31278,8011258,6
31278,2122318,99
31278,2090277,88
31278,2090278,14
31278,2084390,0
31278,2078299,22
31278,2091546,75
31278,2060785,26
31278,2064943,72
31278,2064953,70
31278,2018589,21
31278,2129128,71
31278,2129127,28
31278,2085255,72
31278,2122494,96
31278,5012018,25
31278,5014012,6
31278,2064990,28
31278,2064991,64
31278,2064997,38
31278,97700706,52
31278,2101431,53
31278,2101433,72
31278,2114960,84
31278,2130182,6
31278,5013718,40
31278,5021470,39
31278,5012919,35
31278,2045882,14
31278,2045044,60
31278,2142047,88
31278,2113871,66
31278,2113876,85
31278,2113875,51
31278,2113873,38
31278,2113872,82
31278,2138051,62
31278,2139704,82
31278,2111457,40
31278,2120234,22
31278,2050826,1
31278,2085220,88
31278,2085221,0
31278,2085222,39
31278,5021087,0
31278,5021088,28
31278,5021094,31
31278,2091367,13
31278,2097939,75
31278,2094070,60
31278,2094085,77
31278,2104722,90
31278,2104723,13
31278,2098231,53
31278,2051901,71
31278,2052063,11
31278,2052023,4
31278,2074584,78
31278,2064977,20
31278,2064979,41
31278,2125518,36
31278,2125517,23
31278,2125516,72
31278,5506071,92
31278,5506103,97
31278,6011099,75
31278,7041041,41
31278,6501485,82
31278,2114669,34
31278,2114668,5
31278,2096079,65
31278,5023101,11
31278,5023023,17
31278,5031478,64
31278,5031479,78
31278,2107501,53
31278,2046216,81
31278,2046248,3
31278,2046306,98
31278,1781049,82
31278,1781040,0
31278,2140830,86
31278,2140829,31
31278,2120236,83
31278,2108485,2
31278,2108106,32
31278,2108110,3
31278,97700708,30
31278,2095842,27
31278,2100124,53
31278,5022634,77
31278,5021579,23
31278,6052348,18
31278,6051350,3
31278,6051356,90
31278,6051357,83
31278,5051074,81
31278,2063026,60
31278,2063219,44
31278,2063206,1
31278,2132437,96
31278,2132432,54
31278,2132430,79
31278,2125476,2
31278,2125474,62
31278,2094589,20
31278,2090280,13
31278,2091808,53
31278,2118696,55
31278,2118733,86
31278,2053443,47
31278,2055220,34
31278,2055222,14
31278,2068542,56
31278,2069916,51
31278,2069247,41
31278,2069252,20
31278,2069254,49
31278,2047630,62
31278,5022797,88
31278,2139266,3
31278,2141603,46
31278,2141604,95
31278,2142049,38
31278,2108108,38
31278,2108107,60
31278,2124558,81
31278,2107081,86
31278,2107080,4
31278,2107082,64
31278,2107079,38
31278,2127272,85
31278,2127271,26
31278,5021845,75
31278,5021861,35
31278,5022490,5
31278,5022491,7
31278,5022492,45
31278,2045527,36
31278,2045528,58
31278,2045517,19
31278,2045520,51
31278,2064057,65
31278,2061125,42
31278,2064988,10
31278,2111422,71
31278,2111421,54
31278,2111418,48
31278,2111417,56
31278,2132891,27
31278,5022495,87
31278,5011998,14
31278,2055757,34
31278,2120206,26
31278,2120205,85
31278,2120220,55
31278,2120219,19
31278,2120224,19
31278,2118737,41
31278,2118736,88
31278,2100142,39
31278,2100146,99
31278,2100158,29
31278,2100160,8
31278,2100156,84
31278,2125297,31
31278,2115589,57
31278,2119146,58
31278,2124189,22
31278,6062402,32
31278,2111386,90
31278,2111385,71
31278,6074552,81
31278,2078374,61
31278,2078375,84
31278,5021591,81
31278,5021616,98
31278,5021617,17
31278,2076991,0
31278,2109416,75
31278,1781247,64
31278,1791051,83
31278,2125231,90
31278,2125239,15
31278,2125237,90
31278,2129536,28
31278,2129535,24
31278,2132436,68
31278,2132435,38
31278,5051896,87
31278,2118732,45
31278,2131481,31
31278,2120207,60
31278,2127719,49
31278,2127718,69
31278,2124997,72
31278,2124995,20
31278,2127186,35
31278,2054649,69
31278,2115608,97
31278,2115626,4
31278,2115624,44
31278,6051978,20
31278,6051976,37
31278,2111455,88
31278,2111380,72
31278,2111378,95
31278,2111377,32
31278,2105320,43
31278,2126788,16
31278,2126787,5
31278,2083637,59
31278,2083638,1
31278,2084051,24
31278,2085172,3
31278,6051520,76
31278,6041100,44
31278,2126055,13
31278,2126053,58
31278,2126911,24
31278,5031930,65
31278,5031345,63
31278,5023071,43
31278,6073313,14
31278,6073434,7
31278,6072717,7
31278,5022629,63
31278,5022633,33
31278,5041250,36
31278,5022422,82
31278,5502288,23
31278,2068217,65
31278,2067797,7
31278,8011303,75
31278,7031286,56
31278,2047622,60
31278,2047623,59
31278,5022798,64
31278,5013713,85
31278,5013714,1
31278,5013717,66
31278,2136558,61
31278,2135448,12
31278,2135447,29
31278,2133920,82
31278,2133919,92
31278,5041239,84
31278,2079997,73
31278,2098155,6
31278,2124194,26
31278,2124192,63
31278,2130474,52
31278,2131939,19
31278,2131938,36
31278,6073309,95
31278,2042680,76
31278,2082354,80
31278,2044566,64
31278,2043200,43
31278,2045548,68
31278,2045550,49
31278,8011253,19
31278,8011255,45
31278,2139703,56
31278,2137779,91
31278,2137778,61
31278,2137777,19
31278,2137775,61
31278,5022025,88
31278,5022028,88
31278,5021003,77
31278,5021004,11
31278,5022129,74
31278,2107974,55
31278,1901492,33
31278,2084410,76
31278,2120232,63
31278,2136526,52
31278,2136506,78
31278,2136531,53
31278,2137639,84
31278,2137638,14
31278,2136738,42
31278,2136737,58
31278,2055766,30
31278,2112552,8
31278,2089601,55
31278,5022453,97
31278,5022454,23
31278,5022456,94
31278,5022457,57
31278,5022458,4
31278,2093487,97
31278,2049129,6
31278,2050103,74
31278,2050104,34
31278,2097181,84
31278,2100248,13
31278,2102709,39
31278,2102712,24
31278,2102718,46
31278,2100247,80
31278,2100246,88
31278,2079324,42
31278,2079325,95
31278,2079327,34
31278,2072016,73
31278,2072017,46
31278,2072018,28
31278,97700709,92
31278,97700711,68
31278,2139145,5
31278,2139144,52
31278,2139143,50
31278,2139142,56
31278,2045532,53
31278,2133167,27
31278,2133166,58
31278,2131053,89
31278,2131055,8
31278,2131054,29
31278,2133737,93
31278,2133736,68
31278,2133735,38
31278,2133732,86
31278,2133731,55
31278,2100912,93
31278,97700704,81
31278,2132369,69
31278,2132368,73
31278,2132367,1
31278,2124648,9
31278,2124647,32
31278,2117748,66
31278,2117745,95
31278,2110149,80
31278,2126789,48
31278,6501835,98
31278,6074572,47
31278,2093789,77
31278,2057168,82
31278,2057169,62
31278,2054883,76
31278,2054885,97
31278,2054887,8
31278,6011112,46
31278,2070079,77
31278,2068795,58
31278,2068541,92
31278,2093759,96
31278,2063672,52
31278,2063669,49
31278,2105318,7
31278,2107993,44
31278,2104836,13
31278,2104835,45
31278,2126953,75
31278,2126952,54
31278,2126959,94
31278,2126957,40
31278,2126954,77
31278,2127419,85
31278,2081357,87
31278,2084892,59
31278,2084894,81
31278,2084895,78
31278,2084897,3
31278,2117922,83
31278,2082106,50
31278,2112741,50
31278,2112740,77
31278,2112739,75
31278,1901091,83
31278,1901094,66
31278,1901103,99
31278,1901095,29
31278,1901251,45
31278,6011363,40
31278,5505201,0
31278,5506180,97
31278,2095829,83
31278,2095467,76
31278,2057042,14
31278,2057142,15
31278,6032469,20
31278,6032470,38
31278,5051910,7
31278,5031458,97
31278,5031784,23
31278,5051069,19
31278,5022324,3
31278,5022329,91
31278,5023049,84
31278,2048241,34
31278,2048379,36
31278,2048002,63
31278,2048195,41
31278,2048063,79
31278,2109756,80
31278,2054359,59
31278,2111472,96
31278,5501950,99
31278,2083649,94
31278,2081356,53
31278,2076968,20
31278,2076971,34
31278,2076974,36
31278,2076979,94
31278,2076984,30
31278,2076989,12
31278,5501947,37
31278,5051329,22
31278,5051330,40
31278,5502360,69
31278,2068360,9
31278,5061024,36
31278,5061025,27
31278,2084395,56
31278,2084400,43
31278,2084401,77
31278,2084402,65
31278,2084405,71
31278,2084265,5
31278,2084267,50
31278,5013534,28
31278,5021034,8
31278,2127608,81
31278,2127611,71
31278,2127609,41
31278,2090026,87
31278,5022010,31
31278,5022024,29
31278,6031533,32
31278,2129144,1
31278,2129143,61
31278,2129142,25
31278,2129140,36
31278,2129139,13
31278,2129138,53
31278,2129137,40
31278,2129135,69
31278,2129134,51
31278,2129133,2
31278,2129156,0
31278,2129166,92
31278,2129164,20
31278,2129161,90
31278,2129160,1
31278,2129159,20
31278,2115010,99
31278,2117753,62
31278,2117750,42
31278,5501954,4
31278,5503168,87
31278,5502448,23
31278,5051940,64
31278,5051943,7
31278,2067802,76
31278,2068718,24
31278,2068719,61
31278,6041268,22
31278,6041279,68
31278,6041286,24
31278,6062905,63
31278,6062906,13
31278,6041426,4
31278,6041427,21
31278,6041437,91
31278,2069541,67
31278,2078390,35
31278,2078403,72
31278,2079061,30
31278,2080101,95
31278,6051979,71
31278,6051983,47
31278,2102707,98
31278,2108701,59
31278,2108696,11
31278,2108683,28
31278,2111424,77
31278,2111423,0
31278,2136875,98
31278,2136874,5
31278,7031353,30
31278,2021233,17
31278,2021521,38
31278,2021929,92
31278,2083771,49
31278,2053672,26
31278,2053003,69
31278,2082345,42
31278,2082346,64
31278,2082347,17
31278,2082349,41
31278,5023095,60
31278,5023123,51
31278,5022394,76
31278,2119642,64
31278,2119641,52
31278,2111601,96
31278,2111599,94
31278,2141057,8
31278,2141054,6
31278,2141053,59
31278,5051326,93
31278,5022310,32
31278,5013734,6
31278,5022752,7
31278,6501402,4
31278,6074475,1
31278,6071538,76
31278,2126070,59
31278,2126068,9
31278,2126067,57
31278,2126065,14
31278,2126063,79
31278,2126062,59
31278,2126058,23
31278,2126056,11
31278,2089265,54
31278,2092740,74
31278,6501543,63
31278,6501213,55
31278,7011539,85
31278,2089238,76
31278,2089239,32
31278,2052010,81
31278,2054647,72
31278,5023055,36
31278,5504468,80
31278,2124172,98
31278,2139094,55
31278,2139093,1
31278,2143353,37
31278,2143352,54
31278,2143351,37
31278,2143350,70
31278,2140906,12
31278,2102196,87
31278,2139269,63
31278,2142508,89
31278,2125965,70
31278,2125963,24
31278,2125962,73
31278,2125961,7
31278,2125960,23
31278,2125920,27
31278,2125919,86
31278,2125918,70
31278,2125914,0
31278,2126074,74
31278,2123722,53
31278,2123721,14
31278,2082340,78
31278,2082432,12
31278,2082350,97
31278,2082351,82
31278,2140275,24
31278,2128881,65
31278,1901068,93
31278,1901078,91
31278,1901084,15
31278,2135720,17
31278,2135719,58
31278,2127500,2
31278,2127501,96
31278,2132772,10
31278,2132770,98
31278,1951196,23
31278,2011392,71
31278,2012275,43
31278,2011406,61
31278,2013598,28
31278,2016443,59
31278,2011311,36
31278,2012648,75
31278,2012660,63
31278,2012665,22
31278,5503441,85
31278,5061109,8
31278,5061114,47
31278,5022311,93
31278,5021096,73
31278,5022445,99
31278,2120641,58
31278,2141091,11
31278,2141090,52
31278,1551104,84
31278,1551105,61
31278,1581018,20
31278,1551024,30
31278,2130435,61
31278,6041425,27
31278,2137629,71
31278,2141172,0
31278,2141171,47
31278,2049927,84
31278,2051585,25
31278,1531003,82
31278,1551000,6
31278,1551001,34
31278,1551002,10
31278,1551136,96
31278,1671140,84
31278,1671143,95
31278,2137115,67
31278,2131471,30
31278,2135330,8
31278,2135329,28
31278,2135328,59
31278,2135327,94
31278,2129155,25
31278,2129154,6
31278,2129153,24
31278,2119621,28
31278,2119632,50
31278,2124173,46
31278,2111979,96
31278,2128795,39
31278,2128794,47
31278,2113503,14
31278,2113493,12
31278,7031404,65
31278,2044298,11
31278,2140871,84
31278,2140870,74
31278,2140869,83
31278,2140873,13
31278,2074370,59
31278,2077002,34
31278,2077001,6
31278,2076973,45
31278,2076997,8
31278,1901067,10
31278,6065139,17
31278,6064068,62
31278,2086648,56
31278,2086649,64
31278,2127763,42
31278,2136596,73
31278,2136595,27
31278,2135522,10
31278,2135520,84
31278,2135515,80
31278,2135514,71
31278,2135513,57
31278,2135511,35
31278,2135510,63
31278,2135509,68
31278,5022322,39
31278,5022489,94
31278,5504464,99
31278,5504465,37
31278,5503480,47
31278,5061085,18
31278,5501920,19
31278,5504467,84
31278,2123717,15
31278,2123715,22
31278,2126882,53
31278,2133885,0
31278,2133884,55
31278,2141042,56
31278,2141041,33
31278,2141040,79
31278,2141039,38
31278,2127618,91
31278,2127624,20
31278,2127620,72
31278,2138929,17
31278,2133126,41
31278,2122495,1
31278,2119640,12
31278,2111593,21
31278,2111592,35
31278,2133121,60
31278,2133794,55
31278,2133168,61
31278,2143593,14
31278,2143592,31
31278,2136983,97
31278,2136982,30
31278,2144742,45
31278,2142405,62
31278,2137592,58
31278,2137593,17
31278,2141307,90
31278,2141306,95
31278,2129641,5
31278,2144334,78
31278,2144327,80
31278,2128997,79
31278,2135478,74
31278,2135475,67
31278,2135474,83
31278,2135473,80
31278,2135472,94
31278,2134350,13
31278,2134349,74
31278,2134286,36
31278,2134285,29
31278,2134284,34
31278,1781445,52
31278,1781500,99
31278,1781242,11
31278,2140988,98
31278,2140992,14
31278,2140991,32
31278,2140990,66
31278,2134551,89
31278,2138635,33
31278,2138634,33
31278,2138632,45
31278,2130047,67
31278,2130046,16
31278,2130045,59
31278,2128791,73
31278,2128789,47
31278,2127798,28
31278,2137282,84
31278,2137281,16
31278,2125947,30
31278,2125942,89
31278,2125941,81
31278,2125938,57
31278,2125937,34
31278,2140872,35
31278,2133146,11
31278,2133145,58
31278,2131196,26
31278,2127356,48
31278,2127355,30
31278,2131437,69
31278,2139270,46
31278,2127788,13
31278,2127787,68
31278,2124688,72
31278,2124687,88
31278,2124686,81
31278,2138685,64
31278,2138684,41
31278,2124744,54
31278,2124743,6
31278,2124742,91
31278,2093969,99
31278,5081255,56
31278,2143588,99
31278,2143585,81
31278,2139352,96
31278,2144948,43
31278,2144870,69
31278,2144868,63
31278,2144867,44
31278,2143713,8
31278,2143712,66
31278,2139457,91
31278,2133143,84
31278,2133144,54
31278,5502453,42
31278,2133123,87
31278,2133122,60
31278,2140292,90
31278,2140290,56
31278,2144752,26
31278,2144751,78
31278,2141104,18
31278,2141103,10
31278,2136019,50
31278,2136018,1
31278,2136017,56
31278,2138840,21
31278,2138841,54
31278,2138759,63
31278,2141066,12
31278,2141065,92
31278,2141064,51
31278,2141063,87
31278,2122733,89
31278,1901705,63
31278,2041373,54
31278,2041374,77
31278,2044341,4
31278,2086115,74
31278,2123720,2
31278,2123718,35
31278,2139126,37
31278,2140457,66
31278,2140917,18
31278,2142513,49
31278,2142512,2
31278,2142511,59
31278,2142510,41
31278,2126740,86
31278,2126739,64
31278,2131617,49
31278,5012768,47
31278,5012769,13
31278,2042607,70
31278,2042608,97
31278,2041372,66
31278,2097103,99
31278,2097453,44
31278,2099915,8
31278,2076983,62
31278,2076969,96
31278,2076970,19
31278,2138209,28
31278,2138208,82
31278,2131852,38
31278,2131850,39
31278,2131849,46
31278,2131847,55
31278,2131859,7
31278,2131858,9
31278,2133256,49
31278,2057431,63
31278,2057430,14
31278,2057429,86
31278,1521047,81
31278,1551111,42
31278,1551112,68
31278,2124694,86
31278,2124693,37
31278,2130223,68
31278,2130221,12
31278,2130225,13
31278,2130224,18
31278,2136510,85
31278,1781063,33
31278,2134472,49
31278,2134471,18
31278,2134470,31
31278,2134455,29
31278,2134454,33
31278,2134458,42
31278,5022253,25
31278,5022294,56
31278,5023167,31
31278,5023168,4
31278,5022312,42
31278,5022319,77
31278,5022321,13
31278,1711341,74
31278,2138207,57
31278,2138206,12
31278,2138204,9
31278,2060797,5
31278,2125930,0
31278,2125926,51
31278,2011381,80
31278,2014994,4
31278,2014995,88
31278,2103080,88
31278,2103079,95
31278,2014775,69
31278,2131616,27
31278,2108244,71
31278,2131438,49
31278,2126806,23
31278,2134846,99
31278,2138709,91
31278,2138708,78
31278,2140817,96
31278,2140816,32
31278,2140818,81
31278,2134368,10
31278,2139705,44
31278,2139310,85
31278,2140450,53
31278,2140449,48
31278,2124481,43
31278,2124477,2
31278,2124476,85
31278,2124475,51
31278,2137118,80
31278,2131458,36
31278,2137117,91
31278,2131457,33
31278,2137116,67
31278,2127737,76
31278,2127736,50
31278,2127506,53
31278,1711758,14
31278,2131868,66
31278,2131867,26
31278,2131851,70
31278,2120697,6
31278,2126037,27
31278,2126040,60
31278,2126027,76
31278,2082355,20
31278,2082366,63
31278,2135324,93
31278,2135420,65
31278,2049928,27
31278,2050258,95
31278,2126084,81
31278,2126083,47
31278,2126082,64
31278,2057937,71
31278,2057938,71
31278,2050787,62
31278,2136517,52
31278,2139277,51
31278,2139276,31
31278,2145267,85
31278,2140984,25
31278,2140983,79
31278,1521048,29
31278,2139131,37
31278,2139129,3
31278,2139128,22
31278,2139127,3
31278,2129247,43
31278,2129246,13
31278,2143550,79
31278,2143549,65
31278,2143551,78
31278,2129631,43
31278,2131495,71
31278,2131493,61
31278,2131492,53
31278,2112855,32
31278,2099069,2
31278,2141388,69
31278,2138348,20
31278,2138347,81
31278,2136860,52
31278,2136859,17
31278,2136858,1
31278,2136857,0
31278,2138211,98
31278,2138210,20
31278,2122505,60
31278,2111576,77
31278,2130446,17
31278,2130444,76
31278,2130443,70
31278,2130442,57
31278,2130441,24
31278,2131735,13
31278,2127803,38
31278,2127802,79
31278,2012552,48
31278,2012561,88
31278,2012591,13
31278,1901087,48
31278,1901097,1
31278,2012606,18
31278,2012874,67
31278,1901089,14
31278,2122229,17
31278,2122230,9
31278,2109365,70
31278,2102203,49
31278,2126038,25
31278,2120691,78
31278,2120690,31
31278,2120694,0
31278,2125233,78
31278,2125232,55
31278,2122735,10
31278,2122734,52
31278,2134847,20
31278,2131857,71
31278,2131856,14
31278,2124222,68
31278,2124220,95
31278,2139135,13
31278,2139134,71
31278,2139132,3
31278,2111577,78
31278,2094073,17
31278,2094072,23
31278,2058041,19
31278,5081209,49
31278,5081207,66
31278,2143439,99
31278,1901349,91
31278,1901354,56
31278,1901356,10
31278,1901357,37
31278,1901372,1
31278,1901380,7
31278,2143571,94
31278,2143570,95
31278,2143569,82
31278,2143568,10
31278,2143857,54
31278,2143856,63
31278,2143859,76
